state,date,cases,deaths,hospitalized,tests,recovered,party,population,change_cases,pct_change
NV,5/18/20,7059,364,,81832,355,dem,3080156,1810,1.788031723
NV,5/19/20,7169,373,,87555,334,dem,3080156,1920,1.558294376
NV,5/20/20,7301,378,,91171,336,dem,3080156,2052,1.841260985
NV,5/21/20,7404,381,,94382,339,dem,3080156,2155,1.410765649
NV,5/22/20,7531,387,,99941,339,dem,3080156,2282,1.715289033
NV,5/23/20,7769,392,,107047,359,dem,3080156,2520,3.16027088
NV,5/24/20,7886,394,,110281,359,dem,3080156,2637,1.505985326
NV,5/25/20,7959,396,,114731,359,dem,3080156,2710,0.925691098
NV,5/26/20,8059,396,,123367,374,dem,3080156,2810,1.256439251
NV,5/27/20,8150,402,,128559,401,dem,3080156,2901,1.129172354
NV,5/28/20,8247,410,,131190,406,dem,3080156,2998,1.190184049
NV,5/29/20,8375,415,,134416,428,dem,3080156,3126,1.552079544
NV,5/30/20,8519,417,,138532,428,dem,3080156,3270,1.719402985
NV,5/31/20,8628,419,,142560,428,dem,3080156,3379,1.279492898
NV,6/1/20,8701,420,,146783,459,dem,3080156,3452,0.846082522
NV,6/2/20,8858,420,,152091,464,dem,3080156,3609,1.8043903
NV,6/3/20,8950,429,,156255,501,dem,3080156,3701,1.038609167
NV,6/4/20,9118,429,,161423,512,dem,3080156,3869,1.877094972
NV,6/5/20,9306,436,,166107,522,dem,3080156,4057,2.06185567
NV,6/6/20,9494,437,,171771,522,dem,3080156,4245,2.02020202
NV,6/7/20,9673,438,,175697,522,dem,3080156,4424,1.885401306
NV,6/8/20,9815,442,,180003,522,dem,3080156,4566,1.468003722
NV,6/9/20,10046,445,,183589,557,dem,3080156,4797,2.353540499
NV,6/10/20,10216,449,,187323,557,dem,3080156,4967,1.692215807
NV,6/11/20,10464,460,,193254,560,dem,3080156,5215,2.427564605
NV,6/12/20,10704,462,,199447,604,dem,3080156,5455,2.293577982
NV,6/13/20,10992,463,,204880,627,dem,3080156,5743,2.69058296
NV,6/14/20,11199,464,,210611,627,dem,3080156,5950,1.883187773
NV,6/15/20,11316,466,,216434,636,dem,3080156,6067,1.044736137
NV,6/16/20,11673,467,,222474,640,dem,3080156,6424,3.154825027
NV,6/17/20,11852,473,,227610,640,dem,3080156,6603,1.533453268
NV,6/18/20,12164,475,,230796,641,dem,3080156,6915,2.632467094
NV,6/19/20,12525,479,,234360,652,dem,3080156,7276,2.967773759
NV,6/20/20,12977,486,,238963,652,dem,3080156,7728,3.608782435
NV,6/21/20,13236,487,,241691,652,dem,3080156,7987,1.995838792
NV,6/22/20,13575,490,,244065,653,dem,3080156,8326,2.561196736
NV,6/23/20,14058,492,,248526,658,dem,3080156,8809,3.55801105
NV,6/24/20,14460,494,,252387,666,dem,3080156,9211,2.859581733
NV,6/25/20,14911,495,,255550,682,dem,3080156,9662,3.118948824
NV,6/26/20,15359,498,,258662,684,dem,3080156,10110,3.004493327
NV,6/27/20,16400,500,,263026,684,dem,3080156,11151,6.777785012
NV,6/28/20,17187,500,,267580,684,dem,3080156,11938,4.798780488
NV,6/29/20,17971,505,,273017,689,dem,3080156,12722,4.561587246
NV,6/30/20,18582,507,,277568,689,dem,3080156,13333,3.399922097
NV,7/1/20,19151,512,,284096,714,dem,3080156,13902,3.062103111
NV,7/2/20,19871,525,,284728,727,dem,3080156,14622,3.759594799
NV,7/3/20,20878,530,,293685,727,dem,3080156,15629,5.067686578
NV,7/4/20,21671,530,,301229,727,dem,3080156,16422,3.798256538
NV,7/5/20,22518,537,,307697,727,dem,3080156,17269,3.908449079
NV,7/6/20,22930,537,,311481,742,dem,3080156,17681,1.829647393
NV,7/7/20,23848,549,,316546,743,dem,3080156,18599,4.003488879
NV,7/8/20,24378,556,,323653,754,dem,3080156,19129,2.222408588
NV,7/9/20,25055,574,,329778,759,dem,3080156,19806,2.777094101
NV,7/10/20,25961,581,,335491,764,dem,3080156,20712,3.616044702
NV,7/11/20,26912,592,,341233,764,dem,3080156,21663,3.663187088
NV,7/12/20,27745,593,,347556,764,dem,3080156,22496,3.095273484
NV,7/13/20,28597,596,,353193,789,dem,3080156,23348,3.070823572
NV,7/14/20,29669,613,,360180,800,dem,3080156,24420,3.748644963
NV,7/15/20,30587,619,,364425,826,dem,3080156,25338,3.094138663
NV,7/16/20,32024,627,,370843,834,dem,3080156,26775,4.698074345
NV,7/17/20,33372,638,,377007,842,dem,3080156,28123,4.209342993
NV,7/18/20,34606,647,,382537,842,dem,3080156,29357,3.697710656
NH,5/1/20,2310,81,262,22049,980,dem,1359711,0,
NH,5/2/20,2429,84,270,24349,980,dem,1359711,119,5.151515152
NH,5/3/20,2518,86,277,28393,1107,dem,1359711,208,3.664059284
NH,5/4/20,2588,86,286,26870,1017,dem,1359711,278,2.779984114
NH,5/5/20,2636,92,286,26870,1019,dem,1359711,326,1.854714065
NH,5/6/20,2741,111,295,27733,1105,dem,1359711,431,3.983308042
NH,5/7/20,2843,114,307,28806,1110,dem,1359711,533,3.72126961
NH,5/8/20,2947,121,308,30672,1165,dem,1359711,637,3.658107633
NH,5/9/20,3011,131,309,32298,1210,dem,1359711,701,2.171700034
NH,5/10/20,3071,133,313,33453,1228,dem,1359711,761,1.992693457
NH,5/11/20,3160,133,318,34883,1229,dem,1359711,850,2.898078802
NH,5/12/20,3239,142,318,35561,1231,dem,1359711,929,2.5
NH,5/13/20,3299,150,319,37216,1234,dem,1359711,989,1.852423588
NH,5/14/20,3382,151,326,39175,1236,dem,1359711,1072,2.515913913
NH,5/15/20,3464,159,335,42612,1247,dem,1359711,1154,2.424600828
NH,5/16/20,3556,171,335,42676,1254,dem,1359711,1246,2.655889145
NH,5/17/20,3596,172,347,44752,1258,dem,1359711,1286,1.124859393
NH,5/18/20,3652,172,359,44878,1268,dem,1359711,1342,1.557285873
NH,5/19/20,3721,182,368,49474,1269,dem,1359711,1411,1.889375685
NH,5/20/20,3868,190,383,50888,1275,dem,1359711,1558,3.950550927
NH,5/21/20,3935,199,385,52830,1388,dem,1359711,1625,1.732161324
NH,5/22/20,4014,204,393,55100,1767,dem,1359711,1704,2.007623888
NH,5/23/20,4089,208,419,59539,2197,dem,1359711,1779,1.868460389
NH,5/24/20,4149,209,419,59539,2197,dem,1359711,1839,1.467351431
NH,5/25/20,4197,210,419,61386,2204,dem,1359711,1887,1.156905278
NH,5/26/20,4231,214,420,63039,2434,dem,1359711,1921,0.810102454
NH,5/27/20,4286,223,421,64232,2550,dem,1359711,1976,1.299929095
NH,5/28/20,4389,232,426,65596,2691,dem,1359711,2079,2.403173122
NH,5/29/20,4492,238,438,66862,2730,dem,1359711,2182,2.346776031
NH,5/30/20,4545,242,440,68960,2802,dem,1359711,2235,1.179875334
NH,5/31/20,4651,245,449,70280,2940,dem,1359711,2341,2.332233223
NH,6/1/20,4685,245,451,72456,2948,dem,1359711,2375,0.731025586
NH,6/2/20,4749,256,456,74344,2954,dem,1359711,2439,1.3660619
NH,6/3/20,4795,265,462,75739,3071,dem,1359711,2485,0.968624974
NH,6/4/20,4876,273,468,75965,3157,dem,1359711,2566,1.689259645
NH,6/5/20,4953,278,472,79765,3187,dem,1359711,2643,1.579163249
NH,6/6/20,5019,283,487,84009,3319,dem,1359711,2709,1.332525742
NH,6/7/20,5043,286,487,84009,3319,dem,1359711,2733,0.478182905
NH,6/8/20,5079,286,489,85552,3392,dem,1359711,2769,0.713860797
NH,6/9/20,5132,294,492,87123,3392,dem,1359711,2822,1.043512502
NH,6/10/20,5178,301,496,88647,3501,dem,1359711,2868,0.896336711
NH,6/11/20,5209,308,500,89907,3585,dem,1359711,2899,0.598686752
NH,6/12/20,5251,315,504,91917,3665,dem,1359711,2941,0.806296794
NH,6/13/20,5299,318,503,93956,3843,dem,1359711,2989,0.914111598
NH,6/14/20,5318,320,513,96421,3905,dem,1359711,3008,0.358558219
NH,6/15/20,5345,320,519,98873,4041,dem,1359711,3035,0.507709665
NH,6/16/20,5364,326,519,98873,4041,dem,1359711,3054,0.355472404
NH,6/17/20,5436,330,521,100086,4067,dem,1359711,3126,1.342281879
NH,6/18/20,5450,331,531,101984,4104,dem,1359711,3140,0.257542311
NH,6/19/20,5486,337,533,103725,4140,dem,1359711,3176,0.660550459
NH,6/20/20,5518,339,549,105567,4209,dem,1359711,3208,0.583302953
NH,6/21/20,5544,339,551,105885,4244,dem,1359711,3234,0.471185212
NH,6/22/20,5558,339,553,108862,4275,dem,1359711,3248,0.252525253
NH,6/23/20,5571,343,558,108876,4290,dem,1359711,3261,0.233897085
NH,6/24/20,5598,347,558,110053,4316,dem,1359711,3288,0.484652666
NH,6/25/20,5638,357,558,111566,4358,dem,1359711,3328,0.714540907
NH,6/26/20,5671,365,561,114768,4381,dem,1359711,3361,0.585313941
NH,6/27/20,5717,367,561,114768,4381,dem,1359711,3407,0.811144419
NH,6/28/20,5747,367,562,116109,4401,dem,1359711,3437,0.524750743
NH,6/29/20,5760,367,565,118298,4435,dem,1359711,3450,0.226204977
NH,6/30/20,5782,371,565,118298,4435,dem,1359711,3472,0.381944444
NH,7/1/20,5802,373,565,119169,4463,dem,1359711,3492,0.345901072
NH,7/2/20,5822,375,565,120307,4491,dem,1359711,3512,0.344708721
NH,7/3/20,5857,376,567,122187,4508,dem,1359711,3547,0.601167984
NH,7/4/20,5871,380,569,123749,4597,dem,1359711,3561,0.23903022
NH,7/5/20,5897,381,569,123749,4597,dem,1359711,3587,0.44285471
NH,7/6/20,5914,382,570,125235,4684,dem,1359711,3604,0.288282177
NH,7/7/20,5932,384,574,127880,4706,dem,1359711,3622,0.30436253
NH,7/8/20,5952,386,577,128511,4758,dem,1359711,3642,0.337154417
NH,7/9/20,5973,387,578,129628,4817,dem,1359711,3663,0.352822581
NH,7/10/20,5991,390,581,131051,4831,dem,1359711,3681,0.301356102
NH,7/11/20,6024,391,585,132302,4897,dem,1359711,3714,0.550826239
NH,7/12/20,6054,391,589,133389,5013,dem,1359711,3744,0.498007968
NH,7/13/20,6068,391,589,134866,5027,dem,1359711,3758,0.231252065
NH,7/14/20,6091,392,589,136028,5056,dem,1359711,3781,0.379037574
NH,7/15/20,6113,394,665,137109,5101,dem,1359711,3803,0.361188639
NH,7/16/20,6139,395,668,138272,5125,dem,1359711,3829,0.425323082
NH,7/17/20,6165,395,670,141786,5188,dem,1359711,3855,0.423521746
NH,7/18/20,6188,396,670,141786,5188,dem,1359711,3878,0.373073804
NJ,5/1/20,121190,7538,,256545,15642,dem,8882190,0,
NJ,5/2/20,123717,7742,,262312,15642,dem,8882190,2527,2.085155541
NJ,5/3/20,126744,7871,,275066,15642,dem,8882190,5554,2.446713063
NJ,5/4/20,128269,7910,,277220,15642,dem,8882190,7079,1.203212775
NJ,5/5/20,130593,8244,,287623,15642,dem,8882190,9403,1.811817353
NJ,5/6/20,131890,8549,,288920,15642,dem,8882190,10700,0.993161961
NJ,5/7/20,133635,8801,,292658,15642,dem,8882190,12445,1.323072257
NJ,5/8/20,135454,8952,,298759,15642,dem,8882190,14264,1.361170352
NJ,5/9/20,137085,9116,,305206,15642,dem,8882190,15895,1.204098808
NJ,5/10/20,138532,9255,,312447,15642,dem,8882190,17342,1.055549477
NJ,5/11/20,139945,9310,,425933,15642,dem,8882190,18755,1.019980943
NJ,5/12/20,140743,9508,,433060,15642,dem,8882190,19553,0.570224017
NJ,5/13/20,141560,9702,,441450,15642,dem,8882190,20370,0.580490682
NJ,5/14/20,142704,9946,,451696,15642,dem,8882190,21514,0.808137892
NJ,5/15/20,143905,10138,,462972,15642,dem,8882190,22715,0.841602198
NJ,5/16/20,145089,10249,,475224,22939,dem,8882190,23899,0.822765019
NJ,5/17/20,146334,10356,,487565,23299,dem,8882190,25144,0.858093997
NJ,5/18/20,148039,10435,,505569,23496,dem,8882190,26849,1.165142756
NJ,5/19/20,149013,10586,,520182,23657,dem,8882190,27823,0.657934733
NJ,5/20/20,150399,10747,,531343,23945,dem,8882190,29209,0.930120191
NJ,5/21/20,151472,10843,,544274,24236,dem,8882190,30282,0.713435595
NJ,5/22/20,152719,10985,,555314,24491,dem,8882190,31529,0.823254463
NJ,5/23/20,153104,11081,,578735,24762,dem,8882190,31914,0.252096989
NJ,5/24/20,154154,11133,,603807,25040,dem,8882190,32964,0.685808339
NJ,5/25/20,155092,11144,,623797,25253,dem,8882190,33902,0.608482427
NJ,5/26/20,155764,11191,16373,635892,25384,dem,8882190,34574,0.433291208
NJ,5/27/20,156628,11339,16597,660325,25552,dem,8882190,35438,0.554685293
NJ,5/28/20,157815,11401,16778,685857,25804,dem,8882190,36625,0.757846617
NJ,5/29/20,158844,11531,16960,716411,26084,dem,8882190,37654,0.652029275
NJ,5/30/20,159608,11634,17121,745308,26301,dem,8882190,38418,0.480975045
NJ,5/31/20,160445,11698,17197,746145,26560,dem,8882190,39255,0.524409804
NJ,6/1/20,160918,11721,17222,795600,26703,dem,8882190,39728,0.294805073
NJ,6/2/20,161545,11770,17390,817677,26815,dem,8882190,40355,0.389639444
NJ,6/3/20,162068,11880,17390,837420,27008,dem,8882190,40878,0.323748801
NJ,6/4/20,162530,11970,17604,857729,27231,dem,8882190,41340,0.285065528
NJ,6/5/20,163336,12049,17880,918891,27433,dem,8882190,42146,0.495908448
NJ,6/6/20,163893,12106,18023,919448,27641,dem,8882190,42703,0.341014841
NJ,6/7/20,164164,12176,18050,960425,27824,dem,8882190,42974,0.165351784
NJ,6/8/20,164497,12214,18050,975089,27941,dem,8882190,43307,0.202845935
NJ,6/9/20,164796,12303,18069,989497,28036,dem,8882190,43606,0.181766233
NJ,6/10/20,165346,12377,18223,1008934,28207,dem,8882190,44156,0.333745965
NJ,6/11/20,165816,12443,18492,1030793,28376,dem,8882190,44626,0.284252416
NJ,6/12/20,166164,12489,18607,1055396,28509,dem,8882190,44974,0.209871183
NJ,6/13/20,166605,12589,18707,1078215,28606,dem,8882190,45415,0.265400448
NJ,6/14/20,166881,12625,18737,1097616,28714,dem,8882190,45691,0.165661295
NJ,6/15/20,167103,12676,18755,1116083,28819,dem,8882190,45913,0.133028925
NJ,6/16/20,167426,12727,18879,1131782,28872,dem,8882190,46236,0.193293956
NJ,6/17/20,167703,12769,19010,1147841,28966,dem,8882190,46513,0.165446227
NJ,6/18/20,168107,12800,19010,1171734,29101,dem,8882190,46917,0.240902071
NJ,6/19/20,168496,12835,19267,1194343,29209,dem,8882190,47306,0.231400239
NJ,6/20/20,168834,12857,19267,1218873,29318,dem,8882190,47644,0.200598234
NJ,6/21/20,169142,12870,19267,1244967,29450,dem,8882190,47952,0.18242771
NJ,6/22/20,169415,12895,19401,1267399,29522,dem,8882190,48225,0.161402845
NJ,6/23/20,169734,12949,19512,1283451,29517,dem,8882190,48544,0.188295015
NJ,6/24/20,169892,12995,19598,1299645,29627,dem,8882190,48702,0.09308683
NJ,6/25/20,172050,14872,19668,1320910,29740,dem,8882190,50860,1.270218727
NJ,6/26/20,172438,14914,19752,1346672,29855,dem,8882190,51248,0.225515838
NJ,6/27/20,172727,14948,19823,1367250,29967,dem,8882190,51537,0.167596469
NJ,6/28/20,173036,14975,19841,1387833,30092,dem,8882190,51846,0.178895019
NJ,6/29/20,173126,14992,19847,1403984,30163,dem,8882190,51936,0.052012298
NJ,6/30/20,173521,15035,19847,1422374,30213,dem,8882190,52331,0.228157527
NJ,7/1/20,173782,15078,20054,1442937,30300,dem,8882190,52592,0.150414071
NJ,7/2/20,174212,15107,20141,1463913,30383,dem,8882190,53022,0.247436443
NJ,7/3/20,174598,15164,20214,1485501,30464,dem,8882190,53408,0.221569123
NJ,7/4/20,174889,15189,20233,1508548,30565,dem,8882190,53699,0.166668576
NJ,7/5/20,175258,15211,20237,1534640,30660,dem,8882190,54068,0.210990971
NJ,7/6/20,175467,15229,20237,1549209,30729,dem,8882190,54277,0.119252759
NJ,7/7/20,175734,15281,20246,1560133,30774,dem,8882190,54544,0.152165364
NJ,7/8/20,175986,15423,20426,1577848,30844,dem,8882190,54796,0.143398546
NJ,7/9/20,176217,15448,20505,1599417,30938,dem,8882190,55027,0.131260441
NJ,7/10/20,176575,15479,20567,1623158,31014,dem,8882190,55385,0.203158606
NJ,7/11/20,176906,15525,20632,1661284,31092,dem,8882190,55716,0.187455755
NJ,7/12/20,177245,15525,20632,1685604,31190,dem,8882190,56055,0.191627192
NJ,7/13/20,177469,15560,20632,1700385,31261,dem,8882190,56279,0.126378741
NJ,7/14/20,177862,15582,20632,1721231,31318,dem,8882190,56672,0.221447126
NJ,7/15/20,178252,15634,20774,1742347,31400,dem,8882190,57062,0.21927112
NJ,7/16/20,178475,15665,20774,1759904,31400,dem,8882190,57285,0.125103786
NJ,7/17/20,178525,15684,21003,1768928,31400,dem,8882190,57335,0.028015128
NJ,7/18/20,178788,15699,21064,1781450,31400,dem,8882190,57598,0.147318303
NM,5/1/20,3513,131,536,67869,760,dem,2096829,0,
NM,5/2/20,3732,139,587,71118,785,dem,2096829,219,6.233988044
NM,5/3/20,3850,151,587,74944,812,dem,2096829,337,3.161843516
NM,5/4/20,4030,156,587,77977,832,dem,2096829,517,4.675324675
NM,5/5/20,4137,162,667,81720,842,dem,2096829,624,2.655086849
NM,5/6/20,4290,169,687,83251,964,dem,2096829,777,3.698332125
NM,5/7/20,4492,172,687,85684,1073,dem,2096829,979,4.708624709
NM,5/8/20,4673,181,760,89032,1125,dem,2096829,1160,4.029385574
NM,5/9/20,4778,191,789,93262,1189,dem,2096829,1265,2.246950567
NM,5/10/20,4863,200,789,97053,1268,dem,2096829,1350,1.778987024
NM,5/11/20,5069,208,789,102498,1285,dem,2096829,1556,4.236068271
NM,5/12/20,5212,219,886,106721,1300,dem,2096829,1699,2.821069244
NM,5/13/20,5364,231,886,110289,1434,dem,2096829,1851,2.916346892
NM,5/14/20,5503,242,886,115011,1515,dem,2096829,1990,2.591349739
NM,5/15/20,5662,253,886,119601,1576,dem,2096829,2149,2.889333091
NM,5/16/20,5847,259,886,124458,1671,dem,2096829,2334,3.26739668
NM,5/17/20,5938,265,886,128584,1739,dem,2096829,2425,1.556353686
NM,5/18/20,6096,270,886,133253,1755,dem,2096829,2583,2.660828562
NM,5/19/20,6192,276,886,137620,1796,dem,2096829,2679,1.57480315
NM,5/20/20,6338,283,1139,142246,1882,dem,2096829,2825,2.357881137
NM,5/21/20,6472,294,1139,147344,1985,dem,2096829,2959,2.114231619
NM,5/22/20,6625,302,1139,152767,2041,dem,2096829,3112,2.364029666
NM,5/23/20,6795,308,1139,158383,2149,dem,2096829,3282,2.566037736
NM,5/24/20,6943,317,1139,169119,2357,dem,2096829,3430,2.178072112
NM,5/25/20,7026,320,1243,173481,2464,dem,2096829,3513,1.195448653
NM,5/26/20,7130,325,1264,177361,2522,dem,2096829,3617,1.480216339
NM,5/27/20,7252,329,1282,180646,2564,dem,2096829,3739,1.711079944
NM,5/28/20,7364,335,1282,179543,2638,dem,2096829,3851,1.544401544
NM,5/29/20,7493,344,1317,183544,2684,dem,2096829,3980,1.751765345
NM,5/30/20,7624,351,1317,188261,2728,dem,2096829,4111,1.748298412
NM,5/31/20,7689,356,1317,194447,2835,dem,2096829,4176,0.852570829
NM,6/1/20,7800,362,1317,199604,2853,dem,2096829,4287,1.443620757
NM,6/2/20,8024,367,1317,203115,2888,dem,2096829,4511,2.871794872
NM,6/3/20,8140,375,1416,206837,2960,dem,2096829,4627,1.445663011
NM,6/4/20,8353,383,1416,212996,3013,dem,2096829,4840,2.616707617
NM,6/5/20,8672,387,1416,217757,3115,dem,2096829,5159,3.81898719
NM,6/6/20,8800,392,1489,224640,3206,dem,2096829,5287,1.47601476
NM,6/7/20,8940,396,1489,229147,3286,dem,2096829,5427,1.590909091
NM,6/8/20,9062,400,1533,234375,3307,dem,2096829,5549,1.364653244
NM,6/9/20,9105,404,1558,238801,3380,dem,2096829,5592,0.474508938
NM,6/10/20,9250,410,1583,241657,3699,dem,2096829,5737,1.592531576
NM,6/11/20,9368,421,1583,245557,3806,dem,2096829,5855,1.275675676
NM,6/12/20,9526,426,1625,255284,3983,dem,2096829,6013,1.686592656
NM,6/13/20,9621,431,1625,255284,3983,dem,2096829,6108,0.997270628
NM,6/14/20,9723,435,1625,258994,4072,dem,2096829,6210,1.060180854
NM,6/15/20,9845,440,1625,263665,4114,dem,2096829,6332,1.254756762
NM,6/16/20,9933,447,1686,267921,4160,dem,2096829,6420,0.893854749
NM,6/17/20,10065,452,1698,271553,4217,dem,2096829,6552,1.328903654
NM,6/18/20,10153,456,1715,275897,4351,dem,2096829,6640,0.87431694
NM,6/19/20,10260,464,1726,280175,4439,dem,2096829,6747,1.053875702
NM,6/20/20,10430,466,1735,284602,4512,dem,2096829,6917,1.656920078
NM,6/21/20,10565,469,1746,293431,4684,dem,2096829,7052,1.294343241
NM,6/22/20,10694,469,1746,293431,4684,dem,2096829,7181,1.221012778
NM,6/23/20,10838,476,1754,298076,4742,dem,2096829,7325,1.346549467
NM,6/24/20,10990,480,1776,302083,4874,dem,2096829,7477,1.402472781
NM,6/25/20,11192,485,1793,308105,4984,dem,2096829,7679,1.838034577
NM,6/26/20,11408,489,1811,314670,5047,dem,2096829,7895,1.929949964
NM,6/27/20,11619,491,1828,320638,5149,dem,2096829,8106,1.849579243
NM,6/28/20,11809,492,1851,322959,5251,dem,2096829,8296,1.635252603
NM,6/29/20,11982,493,1865,331048,5264,dem,2096829,8469,1.464984334
NM,6/30/20,12147,497,1876,337720,5296,dem,2096829,8634,1.377065598
NM,7/1/20,12276,500,1902,344181,5393,dem,2096829,8763,1.061990615
NM,7/2/20,12520,503,1928,350060,5514,dem,2096829,9007,1.987618117
NM,7/3/20,12776,511,1945,356637,5627,dem,2096829,9263,2.044728435
NM,7/4/20,13063,513,1970,363374,5802,dem,2096829,9550,2.246399499
NM,7/5/20,13256,513,1988,372288,5845,dem,2096829,9743,1.477455408
NM,7/6/20,13507,515,2006,375054,5860,dem,2096829,9994,1.893482197
NM,7/7/20,13727,519,2033,380240,5902,dem,2096829,10214,1.628785074
NM,7/8/20,14017,527,2056,385242,5986,dem,2096829,10504,2.112624754
NM,7/9/20,14251,533,2101,389687,6051,dem,2096829,10738,1.669401441
NM,7/10/20,14549,539,2137,395881,6118,dem,2096829,11036,2.091081328
NM,7/11/20,14773,543,2161,403581,6181,dem,2096829,11260,1.539624716
NM,7/12/20,15028,545,2187,410754,6271,dem,2096829,11515,1.726121979
NM,7/13/20,15291,548,2204,418357,6322,dem,2096829,11778,1.750066542
NM,7/14/20,15514,551,2227,424355,6363,dem,2096829,12001,1.458374207
NM,7/15/20,15841,557,2261,430006,6429,dem,2096829,12328,2.107773624
NM,7/16/20,16138,562,2284,437005,6496,dem,2096829,12625,1.874881636
NM,7/17/20,16456,565,2312,443368,6578,dem,2096829,12943,1.9705044
NM,7/18/20,16736,569,2337,452298,6654,dem,2096829,13223,1.701507049
NY,5/1/20,313575,23841,78224,927438,56187,dem,19453561,0,
NY,5/2/20,318134,24035,78942,959071,57540,dem,19453561,4559,1.453878657
NY,5/3/20,321833,24576,79768,985911,58950,dem,19453561,8258,1.162717597
NY,5/4/20,324357,24788,80376,1007310,58950,dem,19453561,10782,0.784257674
